Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,81.68,82.459999,81.480003,82.220001,70.912788,2113800
2014-01-31,80.0,80.379997,78.82,79.879997,68.894592,3696800
2014-02-28,83.309998,83.809998,82.730003,83.349998,71.887398,2420000
2014-03-31,79.18,79.860001,78.25,79.720001,68.756599,4318100
2014-04-30,77.650002,80.389999,77.349998,80.220001,70.019585,3446600
2014-05-30,80.459999,81.489998,80.269997,81.449997,71.093193,2477600
2014-06-30,81.099998,81.599998,80.75,80.839996,70.56076,3472900
2014-07-31,79.910004,80.660004,79.220001,79.279999,69.199104,2745800
2014-08-29,81.32,81.32,80.519997,81.059998,70.752785,1416600
2014-09-30,79.800003,81.769997,78.839996,81.32,70.979721,5449100
2014-10-31,81.080002,81.419998,80.940002,81.120003,71.766182,3089700
2014-11-28,85.290001,86.489998,85.190002,86.330002,76.375435,1725100
2014-12-31,90.18,90.480003,89.290001,89.309998,79.011803,1754500
2015-01-30,85.120003,85.440002,83.860001,84.029999,74.340622,3837500
2015-02-27,90.050003,90.760002,89.860001,90.029999,79.648781,1686100
2015-03-31,94.010002,94.489998,93.550003,93.690002,82.886757,2708600
2015-04-30,93.230003,93.860001,92.129997,92.650002,82.84333,1804800
2015-05-29,96.779999,96.970001,95.800003,96.040001,85.874481,1713800
2015-06-30,97.690002,97.690002,96.57,96.779999,86.536186,2572500
2015-07-31,103.0,103.989998,102.93,103.110001,92.196167,2402100
2015-08-31,95.209999,95.660004,94.190002,94.269997,84.29184,2725400
2015-09-30,97.639999,98.379997,97.349998,98.260002,87.85952,3704100
2015-10-30,108.050003,108.389999,107.199997,107.199997,96.883125,2529200
2015-11-30,107.580002,107.790001,107.099998,107.220001,96.901192,2868800
2015-12-31,105.400002,105.93,104.379997,104.5,94.442978,1987700
2016-01-29,103.370003,105.650002,103.239998,105.540001,95.382874,4878500
2016-02-29,100.68,101.730003,100.139999,100.260002,90.611031,2389500
2016-03-31,115.099998,116.0,115.0,115.400002,104.293945,2740600
2016-04-29,114.190002,114.190002,112.290001,112.919998,103.043518,2451100
2016-05-31,118.889999,119.150002,118.089996,118.970001,108.564362,1955700
2016-06-30,112.32,113.309998,112.110001,113.290001,103.381172,3682600
2016-07-29,112.400002,113.120003,111.330002,112.809998,102.94313,2678700
2016-08-31,114.93,115.379997,114.480003,115.0,104.941597,1999400
2016-09-30,121.779999,123.029999,121.779999,122.169998,111.484467,4815800
2016-10-31,115.629997,116.559998,115.470001,116.239998,107.176552,1877800
2016-11-30,121.010002,121.139999,119.43,119.43,110.117821,2635500
2016-12-30,117.559998,117.949997,116.589996,117.129997,107.997162,1739500
2017-01-31,113.970001,114.019997,112.610001,113.870003,104.991341,2339000
2017-02-28,122.75,123.089996,121.93,122.5,112.948456,1744900
2017-03-31,120.709999,121.209999,119.839996,119.879997,110.53273,2102800
2017-04-28,120.190002,121.349998,120.029999,121.300003,113.00235,2476600
2017-05-31,124.0,124.599998,123.529999,124.470001,115.955498,2655600
2017-06-30,123.300003,124.400002,123.150002,123.68,115.219536,2290300
2017-07-31,128.5,129.160004,128.190002,128.820007,120.007935,1584400
2017-08-31,130.0,130.919998,129.830002,130.759995,121.815208,2003500
2017-09-29,136.910004,137.570007,134.839996,135.070007,125.830399,3312000
2017-10-31,143.179993,143.289993,142.160004,142.360001,133.906204,2255300
2017-11-30,147.0,148.600006,146.800003,148.009995,139.220688,2837100
2017-12-29,154.429993,154.580002,153.070007,153.089996,143.999039,1452100
2018-01-31,160.089996,160.949997,159.729996,160.699997,151.157135,1878300
2018-02-28,162.899994,164.389999,160.949997,161.009995,151.4487,2002200
2018-03-29,148.289993,153.5,147.820007,153.5,144.384659,3595900
2018-04-30,153.169998,153.259995,151.179993,151.199997,143.476273,1504700
2018-05-31,156.0,156.779999,154.910004,155.740005,147.784378,2767100
2018-06-29,164.190002,165.559998,163.029999,163.589996,155.233353,3370000
2018-07-31,160.300003,161.300003,158.889999,159.330002,151.190948,2722700
2018-08-31,168.710007,169.559998,168.199997,169.070007,160.433411,2803300
2018-09-28,169.990005,170.800003,169.059998,170.199997,161.505661,2384500
2018-10-31,156.220001,159.449997,156.029999,157.619995,150.935333,2414900
2018-11-30,161.770004,164.539993,160.979996,164.520004,157.542709,5832800
2018-12-31,140.399994,141.289993,139.389999,141.009995,135.02977,1826400
2019-01-31,153.5,154.899994,153.119995,153.550003,147.037918,2115600
2019-02-28,160.899994,162.0,160.389999,161.380005,154.535889,2017300
2019-03-29,175.300003,176.970001,174.949997,176.020004,168.555008,2773000
2019-04-30,181.580002,182.830002,181.169998,182.669998,176.371811,1535800
2019-05-31,177.470001,178.630005,176.490005,178.070007,171.930435,1799600
2019-06-28,184.229996,185.5,182.869995,184.770004,178.399399,2937900
2019-07-31,196.059998,196.389999,190.509995,192.580002,185.940125,1566000
2019-08-30,200.0,200.679993,196.770004,198.169998,191.337402,2176600
2019-09-30,191.490005,193.350006,191.410004,192.350006,185.718063,2025200
2019-10-31,186.160004,188.059998,184.339996,185.419998,179.796158,1574800
2019-11-29,201.240005,201.660004,200.0,201.160004,195.058777,750600
2019-12-31,209.979996,211.059998,209.440002,210.570007,204.18338,1371000
2020-01-31,208.5,209.630005,204.0,205.210007,199.755249,1793600
2020-02-28,180.259995,183.199997,175.300003,180.589996,175.789658,5785200
2020-03-31,167.429993,169.880005,162.160004,163.259995,158.920303,2963000
2020-04-30,185.529999,186.479996,184.190002,185.190002,181.080765,2740800
2020-05-29,201.490005,202.410004,198.690002,201.619995,197.146194,2535400
2020-06-30,212.369995,215.639999,212.130005,214.720001,209.955536,3136400
2020-07-31,223.889999,224.949997,220.899994,224.779999,220.597549,1495500
2020-08-31,243.300003,243.539993,239.100006,239.929993,235.465652,2001100
2020-09-30,225.270004,228.300003,224.619995,225.990005,221.785049,2250100
2020-10-30,215.279999,217.809998,213.639999,216.910004,213.707565,1972700
2020-11-30,249.059998,250.440002,246.289993,249.089996,245.41246,2441400
2020-12-31,257.600006,261.320007,257.480011,261.209991,257.353546,1325300
2021-01-29,248.240005,249.229996,241.729996,241.919998,239.162811,2494400
2021-02-26,255.240005,255.850006,249.809998,250.899994,248.040436,2712800
2021-03-31,278.5,279.269989,276.100006,276.25,273.101563,2375800
2021-04-30,290.769989,290.920013,288.359985,289.970001,287.552368,1969200
2021-05-28,282.549988,284.920013,282.100006,282.160004,279.807465,2005700
2021-06-30,295.98999,296.98999,293.790009,294.790009,292.332184,1595300
2021-07-30,317.709991,319.179993,316.899994,317.679993,315.920593,2305400
2021-08-31,337.200012,337.410004,335.100006,336.559998,334.696014,1641300
2021-09-30,324.48999,325.890015,318.299988,319.920013,318.148193,2382100
2021-10-29,354.579987,359.619995,354.100006,358.790009,357.862213,1936400
2021-11-30,361.670013,365.049988,357.290009,357.399994,356.4758,4761200
2021-12-31,412.700012,416.950012,412.109985,414.549988,413.477997,1163200
2022-01-31,345.0,353.700012,343.540009,353.579987,353.579987,3159300
