Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,78.93,79.459999,78.129997,78.459999,57.320522,1307600
2014-01-31,73.5,75.349998,73.230003,74.760002,54.617428,4281100
2014-02-28,73.190002,73.970001,72.910004,73.82,53.930687,1654500
2014-03-31,73.889999,74.739998,73.75,74.019997,54.41143,1411600
2014-04-30,70.650002,70.830002,69.889999,70.389999,51.743065,2189500
2014-05-30,72.410004,72.470001,71.82,72.0,52.926559,1671200
2014-06-30,70.849998,71.699997,70.559998,70.949997,52.509769,1530100
2014-07-31,74.5,75.489998,73.599998,73.940002,54.722668,2198700
2014-08-29,76.879997,77.419998,76.5,76.550003,56.654312,1084900
2014-09-30,79.57,80.239998,79.389999,79.959999,59.544109,1983200
2014-10-31,82.75,83.879997,82.32,83.809998,62.411106,2979800
2014-11-28,84.120003,84.910004,83.849998,84.639999,63.029182,1370000
2014-12-31,90.089996,90.290001,88.639999,88.650002,67.829933,863400
2015-01-30,85.089996,86.389999,85.0,85.300003,65.266708,1533600
2015-02-27,95.790001,96.43,95.25,95.93,73.400162,941100
2015-03-31,94.650002,95.239998,94.480003,94.709999,72.842857,1353900
2015-04-30,89.489998,91.860001,88.75,90.910004,69.920235,3311700
2015-05-29,94.029999,94.290001,93.07,94.199997,72.450623,1583900
2015-06-30,93.120003,93.610001,92.669998,93.059998,71.948738,1729800
2015-07-31,96.970001,97.050003,95.730003,96.040001,74.252739,1522200
2015-08-31,94.489998,95.0,93.110001,94.440002,73.015701,2318300
2015-09-30,91.360001,92.809998,90.440002,92.739998,72.091331,1421600
2015-10-30,96.610001,97.43,94.400002,94.470001,73.43615,2041000
2015-11-30,96.699997,98.120003,96.080002,97.650002,75.908104,2125700
2015-12-31,90.959999,92.0,90.57,90.599998,73.019653,986600
2016-01-29,87.610001,89.940002,87.040001,89.849998,72.41523,2461700
2016-02-29,92.449997,93.489998,91.330002,91.440002,73.696686,1421300
2016-03-31,95.690002,96.370003,95.529999,96.050003,77.91169,1202700
2016-04-29,91.75,92.190002,90.690002,91.910004,74.55349,1812500
2016-05-31,98.620003,99.0,97.540001,97.889999,79.404205,2152500
2016-06-30,96.550003,97.470001,95.900002,97.400002,79.503433,2420500
2016-07-29,102.230003,103.339996,101.709999,102.239998,83.454132,1658700
2016-08-31,107.919998,109.620003,107.800003,108.349998,88.441437,2156700
2016-09-30,105.5,105.580002,104.269997,104.519997,85.793144,2069700
2016-10-31,100.209999,100.660004,99.510002,100.099998,82.16507,1146100
2016-11-30,113.540001,113.550003,112.580002,112.910004,92.679901,2039300
2016-12-30,116.07,116.480003,114.900002,115.349998,97.795639,898300
2017-01-31,120.260002,121.690002,120.199997,121.080002,102.653595,2246800
2017-02-28,122.459999,122.75,121.300003,121.459999,102.975777,1881200
2017-03-31,119.230003,120.099998,118.529999,118.800003,101.261482,1753400
2017-04-28,115.290001,116.339996,115.110001,116.190002,99.036774,1904600
2017-05-31,117.5,117.5,116.550003,117.290001,99.974388,1378800
2017-06-30,125.440002,125.639999,124.730003,125.239998,107.355179,1053800
2017-07-31,121.779999,123.129997,121.370003,122.620003,105.109322,1635900
2017-08-31,126.610001,126.610001,125.75,125.800003,107.835213,1034700
2017-09-29,135.869995,136.259995,135.169998,135.679993,116.905151,1071300
2017-10-31,136.210007,137.619995,135.869995,137.169998,118.188957,1186900
2017-11-30,148.259995,151.850006,147.839996,149.539993,128.847229,2434800
2017-12-29,146.470001,148.070007,146.009995,146.050003,129.427734,879500
2018-01-31,152.910004,155.320007,152.910004,153.479996,136.0121,2947700
2018-02-28,166.779999,168.820007,165.630005,166.160004,147.248978,1620000
2018-03-29,158.520004,162.0,156.679993,161.740005,143.929688,3926300
2018-04-30,158.369995,160.570007,157.669998,157.679993,140.316711,1412900
2018-05-31,165.039993,165.779999,162.5,162.899994,144.961929,3657500
2018-06-29,164.669998,165.929993,163.850006,163.919998,146.460358,1686700
2018-07-31,161.490005,161.880005,158.350006,159.119995,142.171661,1547400
2018-08-31,172.979996,175.0,172.75,174.729996,156.118942,1391700
2018-09-28,171.199997,172.169998,170.039993,170.210007,152.696503,1439800
2018-10-31,183.0,185.110001,182.080002,183.240005,164.385773,3117800
