Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,39.650002,39.73,39.389999,39.52,33.94215,571700
2014-01-31,36.459999,36.580002,35.889999,36.290001,31.168037,941300
2014-02-28,37.459999,37.889999,37.459999,37.759998,32.430561,772100
2014-03-31,36.52,37.139999,36.419998,37.139999,32.074013,478100
2014-04-30,37.470001,38.34,37.34,38.34,33.11034,820100
2014-05-30,41.150002,41.32,40.880001,41.02,35.424782,574000
2014-06-30,40.77,41.68,40.34,41.639999,36.144394,954000
2014-07-31,40.880001,41.130001,40.369999,40.369999,35.042007,637000
2014-08-29,42.41,42.549999,41.959999,42.540001,36.925625,621400
2014-09-30,41.720001,41.98,41.529999,41.630001,36.364151,391900
2014-10-31,44.0,44.130001,43.779999,43.93,38.373226,709500
2014-11-28,45.279999,45.450001,45.209999,45.290001,39.561195,187000
2014-12-31,46.610001,46.779999,46.150002,46.18,40.581623,568800
2015-01-30,48.27,48.470001,47.889999,47.990002,42.172199,754900
2015-02-27,53.150002,53.549999,53.02,53.23,46.776951,867900
2015-03-31,54.490002,55.119999,54.419998,55.009998,48.593967,923700
2015-04-30,54.150002,54.560001,53.73,53.919998,47.631084,609800
2015-05-29,54.5,54.66,54.09,54.18,47.860771,793300
2015-06-30,50.48,50.52,49.669998,50.009998,44.407043,745300
2015-07-31,54.540001,54.68,54.23,54.27,48.189777,432500
2015-08-31,53.32,53.529999,52.68,52.790001,46.875576,572600
2015-09-30,55.48,55.959999,54.990002,55.349998,49.431885,790200
2015-10-30,59.970001,60.110001,59.57,59.580002,53.209602,724800
2015-11-30,55.110001,55.490002,54.700001,54.98,49.10144,944000
2015-12-31,54.349998,54.57,53.73,53.73,48.260506,500100
2016-01-29,52.5,54.0,52.209999,53.560001,48.107807,1263700
2016-02-29,56.450001,56.970001,56.110001,56.130001,50.416195,615800
2016-03-31,59.110001,59.650002,58.849998,59.310001,53.555843,476100
2016-04-29,59.66,60.02,59.060001,59.84,54.034435,679700
2016-05-31,64.82,65.0,63.669998,64.190002,57.96241,9977800
2016-06-30,63.889999,65.199997,63.849998,65.199997,59.150471,915400
2016-07-29,67.660004,67.93,67.339996,67.68,61.400372,472500
2016-08-31,69.010002,69.410004,68.800003,69.300003,62.87006,751500
2016-09-30,67.519997,68.169998,67.269997,67.790001,61.791679,738300
2016-10-31,64.32,64.800003,64.050003,64.660004,58.938625,562800
2016-11-30,66.730003,66.989998,64.660004,64.739998,59.011543,859700
2016-12-30,66.860001,66.860001,65.919998,66.300003,60.738308,354500
2017-01-31,66.32,66.610001,65.900002,66.529999,60.949017,337400
2017-02-28,69.900002,70.099998,69.32,69.330002,63.514137,678400
2017-03-31,67.790001,68.089996,67.589996,67.949997,62.550709,374900
2017-04-28,70.150002,70.209999,69.599998,69.940002,64.382576,411300
2017-05-31,75.480003,75.980003,74.989998,75.889999,69.859802,1089000
2017-06-30,75.330002,76.07,75.129997,75.559998,69.865501,361300
2017-07-31,75.68,76.089996,75.199997,75.860001,70.142876,349200
2017-08-31,76.919998,78.239998,76.709999,78.129997,72.241791,664300
2017-09-29,80.599998,81.300003,80.57,80.82,75.073532,396100
2017-10-31,85.690002,86.220001,85.519997,85.919998,79.810905,412100
2017-11-30,89.5,90.470001,89.150002,90.260002,83.842346,1555600
2017-12-29,90.989998,91.410004,90.550003,90.580002,84.484192,292100
2018-01-31,96.580002,96.779999,95.720001,96.410004,89.921852,549400
2018-02-28,101.07,101.779999,100.300003,100.379997,93.624687,713800
2018-03-29,107.769997,110.050003,106.970001,109.690002,102.6539,953800
2018-04-30,107.75,108.489998,107.059998,107.209999,100.332977,539700
2018-05-31,116.449997,116.879997,115.32,115.449997,108.044411,932000
2018-06-29,114.769997,116.059998,114.220001,115.099998,108.057632,1353500
2018-07-31,113.489998,113.940002,112.230003,112.980003,106.067352,1245000
2018-08-31,134.570007,135.360001,134.199997,135.139999,126.871483,616600
2018-09-28,131.210007,133.039993,131.039993,131.949997,124.314453,1102000
2018-10-31,116.029999,118.5,115.540001,116.940002,110.173058,759700
2018-11-30,101.559998,105.870003,101.43,105.870003,99.743637,3781100
2018-12-31,95.629997,96.730003,95.150002,96.25,91.122292,586000
2019-01-31,100.519997,100.879997,99.349998,100.830002,95.458305,1382600
2019-02-28,101.940002,102.449997,101.129997,101.25,95.855919,886600
2019-03-29,103.339996,103.849998,102.110001,103.690002,98.628197,711700
2019-04-30,118.080002,118.650002,116.82,118.129997,112.363274,815600
2019-05-31,123.519997,125.559998,123.519997,124.870003,118.774269,995100
2019-06-28,128.970001,129.289993,127.120003,127.68,121.896805,1255500
2019-07-31,128.820007,129.559998,126.449997,127.120003,121.362167,1161100
2019-08-30,131.270004,131.429993,129.080002,129.440002,123.577095,465200
2019-09-30,123.940002,125.349998,123.940002,124.43,119.310883,556300
2019-10-31,124.879997,125.919998,122.5,125.220001,120.068375,344500
2019-11-29,122.889999,124.279999,122.389999,123.709999,118.620506,284800
2019-12-31,122.510002,123.620003,122.199997,123.540001,118.995575,375400
2020-01-31,120.489998,121.43,115.389999,119.150002,114.767052,2180900
2020-02-28,106.059998,108.089996,102.910004,104.360001,100.521118,3048500
2020-03-31,95.550003,97.260002,93.629997,94.830002,91.849495,1001300
2020-04-30,114.800003,116.57,114.339996,116.0,112.354111,481100
2020-05-29,119.440002,121.529999,118.080002,121.099998,117.293823,773800
2020-06-30,125.519997,126.650002,124.699997,126.190002,122.768227,769200
2020-07-31,133.809998,134.410004,132.710007,134.339996,130.69725,640800
2020-08-31,138.380005,138.529999,137.320007,137.399994,133.674255,510500
2020-09-30,131.919998,132.850006,130.850006,132.0,128.972366,789900
2020-10-30,136.610001,141.929993,136.130005,137.600006,134.443893,1020200
2020-11-30,147.789993,148.020004,144.75,146.880005,143.511047,812100
2020-12-31,152.429993,153.399994,151.229996,153.199997,150.271347,275000
2021-01-29,144.279999,144.380005,141.279999,141.309998,138.608643,705200
2021-02-26,143.979996,144.699997,142.229996,142.490005,139.766113,706100
2021-03-31,152.839996,154.210007,152.509995,153.100006,150.7733,516500
2021-04-30,160.479996,160.75,157.190002,158.630005,156.219254,610900
2021-05-28,160.460007,160.720001,159.419998,159.479996,157.05632,630200
2021-06-30,162.039993,162.039993,160.929993,161.529999,159.639145,598300
2021-07-30,172.270004,173.619995,172.110001,173.490005,171.459152,403900
2021-08-31,172.850006,173.320007,171.5,172.220001,170.20401,496000
2021-09-30,169.190002,170.259995,166.589996,166.639999,165.310532,751300
2021-10-29,179.279999,180.410004,176.660004,178.410004,176.986649,789800
2021-11-30,174.949997,175.100006,168.110001,168.570007,167.225159,1290700
2021-12-31,182.710007,183.820007,182.589996,182.820007,182.010849,261300
2022-01-31,153.860001,159.380005,153.860001,159.220001,158.515289,942800
