Date,Open,High,Low,Close,Adj Close,Volume
2013-12-31,57.68,58.330002,57.68,58.259998,47.697281,251200
2014-01-31,53.110001,53.68,53.049999,53.52,43.816658,1516300
2014-02-28,55.549999,55.709999,55.110001,55.439999,45.388557,296700
2014-03-31,57.23,57.439999,57.16,57.200001,46.829464,311300
2014-04-30,57.889999,58.27,57.860001,58.240002,47.680912,98800
2014-05-30,60.09,60.09,59.549999,59.599998,48.794331,167600
2014-06-30,60.400002,60.41,60.0,60.07,49.765663,671500
2014-07-31,60.990002,61.509998,60.529999,60.650002,50.24617,367200
2014-08-29,62.799999,62.799999,62.52,62.610001,51.869957,110900
2014-09-30,59.599998,59.860001,59.529999,59.799999,49.541973,191000
2014-10-31,60.619999,60.790001,60.470001,60.560001,50.171608,322200
2014-11-28,59.669998,59.669998,59.169998,59.27,49.102894,170700
2014-12-31,56.790001,56.98,56.619999,56.630001,47.626835,447400
2015-01-30,57.650002,57.75,57.220001,57.299999,48.190311,331200
2015-02-27,58.619999,58.970001,58.59,58.75,49.40979,356600
2015-03-31,58.900002,59.080002,58.720001,59.009998,49.628448,1047000
2015-04-30,62.689999,62.689999,62.150002,62.23,52.336525,287000
2015-05-29,60.490002,60.490002,60.029999,60.07,50.519932,396200
2015-06-30,58.139999,58.189999,57.549999,57.68,49.00695,345200
2015-07-31,55.459999,55.73,55.349998,55.490002,47.146252,360300
2015-08-31,50.619999,50.959999,50.369999,50.880001,43.229431,339200
2015-09-30,49.560001,49.830002,49.419998,49.82,42.328819,788600
2015-10-30,52.48,52.509998,52.299999,52.34,44.469902,545800
2015-11-30,50.209999,50.330002,50.02,50.299999,42.736645,419300
2015-12-31,48.77,48.939999,48.610001,48.66,41.893635,690500
2016-01-29,46.400002,47.009998,46.310001,47.0,40.464466,592200
2016-02-29,47.080002,47.380001,46.98,47.029999,40.490295,1083000
2016-03-31,51.490002,51.599998,51.23,51.369999,44.226795,1551500
2016-04-29,51.52,51.630001,51.139999,51.459999,44.304283,461100
2016-05-31,50.139999,50.299999,50.040001,50.169998,43.193661,838500
2016-06-30,51.41,51.68,51.23,51.59,44.977776,1195400
2016-07-29,52.970001,53.139999,52.77,53.09,46.285522,775800
2016-08-31,53.419998,53.419998,53.099998,53.27,46.442451,864300
2016-09-30,54.0,54.150002,53.790001,54.060001,47.131199,545200
2016-10-31,52.900002,52.98,52.77,52.830002,46.058842,447400
2016-11-30,50.439999,50.490002,50.220001,50.220001,43.783363,2119500
2016-12-30,49.150002,49.23,48.790001,48.91,43.277443,868900
2017-01-31,50.68,50.830002,50.610001,50.73,44.88784,587200
2017-02-28,51.869999,51.970001,51.66,51.709999,45.754986,540200
2017-03-31,53.5,53.66,53.490002,53.5,47.338844,285600
2017-04-28,54.220001,54.299999,54.110001,54.27,48.020172,229500
2017-05-31,55.52,55.52,55.240002,55.299999,48.931561,405900
2017-06-30,55.48,55.560001,55.369999,55.400002,49.398056,290900
2017-07-31,57.209999,57.209999,57.040001,57.099998,50.913876,554700
2017-08-31,58.040001,58.25,57.939999,58.139999,51.841206,628700
2017-09-29,57.939999,58.220001,57.869999,58.099998,51.805538,534500
2017-10-31,59.110001,59.189999,59.009998,59.189999,52.777447,281000
2017-11-30,59.48,59.549999,59.200001,59.200001,52.786366,667300
2017-12-29,61.040001,61.080002,60.740002,60.759998,55.081612,364100
2018-01-31,64.599998,64.709999,64.080002,64.470001,58.444893,605100
2018-02-28,62.02,62.049999,61.209999,61.209999,55.489555,507400
2018-03-29,61.610001,62.43,61.610001,62.34,56.51395,621400
2018-04-30,61.639999,61.720001,61.130001,61.139999,55.426098,500800
2018-05-31,60.470001,60.900002,60.349998,60.889999,55.199459,636300
2018-06-29,57.759998,57.93,57.700001,57.84,52.88681,395000
2018-07-31,59.610001,59.959999,59.540001,59.880001,54.752113,184800
2018-08-31,58.98,59.34,58.82,59.169998,54.102905,320700
2018-09-28,59.130001,59.470001,59.130001,59.299999,54.221779,253700
2018-10-31,54.799999,55.189999,54.799999,54.98,50.271725,848300
2018-11-30,57.290001,57.5,56.990002,57.360001,52.447922,2565300
2018-12-31,56.18,56.27,55.66,55.869999,51.879692,967800
2019-01-31,59.139999,59.43,59.02,59.380001,55.139008,1597500
2019-02-28,58.830002,59.049999,58.669998,58.75,54.554005,837600
2019-03-29,59.189999,59.349998,59.049999,59.27,55.036858,469800
2019-04-30,59.919998,60.029999,59.66,59.919998,55.640434,1164400
2019-05-31,56.790001,57.209999,56.68,57.099998,53.021847,513200
2019-06-28,58.950001,58.950001,58.75,58.860001,55.254112,394400
2019-07-31,58.32,58.32,57.32,57.810001,54.268436,569000
2019-08-30,56.830002,57.0,56.619999,56.790001,53.310925,431400
2019-09-30,57.099998,57.259998,57.009998,57.09,53.592541,679900
2019-10-31,58.580002,58.580002,58.169998,58.360001,54.784744,697000
2019-11-29,57.080002,57.200001,57.009998,57.040001,53.545605,180000
2019-12-31,58.540001,58.68,58.419998,58.66,55.943069,233200
2020-01-31,55.75,55.75,55.279999,55.450001,52.881748,831600
2020-02-28,52.099998,53.41,51.950001,53.360001,50.88855,2258400
2020-03-31,46.5,47.330002,46.5,46.919998,44.746826,1261400
2020-04-30,51.060001,51.259998,50.34,50.580002,48.237312,788700
2020-05-29,50.790001,51.27,50.630001,51.130001,48.761841,1228600
2020-06-30,52.259998,52.259998,51.860001,52.0,50.117085,932900
2020-07-31,54.639999,54.709999,54.169998,54.52,52.545834,276900
2020-08-31,55.889999,55.889999,55.509998,55.68,53.66383,425900
2020-09-30,54.860001,55.310001,54.860001,55.18,53.181938,421000
2020-10-30,55.110001,55.200001,54.799999,54.959999,52.969898,384100
2020-11-30,59.360001,59.459999,59.049999,59.099998,56.959988,603400
2020-12-31,61.299999,61.59,60.959999,61.080002,59.801113,422800
2021-01-29,61.959999,62.07,61.459999,61.68,60.38855,479600
2021-02-26,62.689999,62.689999,62.029999,62.290001,60.985779,263400
2021-03-31,62.860001,63.310001,62.84,63.16,61.837559,357100
2021-04-30,63.459999,63.700001,63.240002,63.389999,62.06274,99900
2021-05-28,64.459999,64.949997,64.459999,64.800003,63.443226,130100
2021-06-30,63.970001,64.209999,63.970001,64.160004,63.327774,576100
2021-07-30,61.759998,61.970001,61.709999,61.849998,61.047733,231000
2021-08-31,63.880001,63.970001,63.779999,63.880001,63.051403,211800
2021-09-30,62.77,62.91,62.57,62.669998,61.857094,86900
2021-10-29,62.970001,63.040001,62.790001,62.970001,62.153206,161200
2021-11-30,61.66,62.099998,61.529999,61.990002,61.185921,125900
2021-12-31,62.779999,63.060001,62.779999,62.82,62.82,134300
2022-01-31,61.740002,62.52,61.740002,62.450001,62.450001,200200
